source,id,name,rawName,type,latitude,longitude,areaSqm,areaLabel,areaCategory,address,region,coordinateLabel,updatedAt,originalId,osmId,osmName,matchedType
osm_unnamed,osm-way-1442287153,"Unnamed playground at 1.26986, 103.80756",,Unnamed playground,1.2698630055555558,103.80755847222221,211.9138359652816,212 sqm,Pocket,,South,"1.269863, 103.807558",,,osm-way-1442287153,"Unnamed playground at 1.26986, 103.80756",unnamed
osm_unnamed,osm-way-1442287154,"Unnamed playground at 1.26985, 103.80741",,Unnamed playground,1.2698542529411763,103.80741484705881,192.85324659895278,193 sqm,Pocket,,South,"1.269854, 103.807415",,,osm-way-1442287154,"Unnamed playground at 1.26985, 103.80741",unnamed
osm_unnamed,osm-way-1442313892,"Unnamed playground at 1.39984, 103.87993",,Unnamed playground,1.39984474,103.87993198,76.91223181292148,77 sqm,Pocket,,North,"1.399845, 103.879932",,,osm-way-1442313892,"Unnamed playground at 1.39984, 103.87993",unnamed
osm_unnamed,osm-way-1442313893,"Unnamed playground at 1.39889, 103.88041",,Unnamed playground,1.3988869482758617,103.88041319655171,155.35959799753616,155 sqm,Pocket,,North,"1.398887, 103.880413",,,osm-way-1442313893,"Unnamed playground at 1.39889, 103.88041",unnamed
osm_unnamed,osm-way-1442313894,"Unnamed playground at 1.39945, 103.88049",,Unnamed playground,1.399451477777778,103.88049141481484,251.6923233186071,252 sqm,Pocket,,North,"1.399451, 103.880491",,,osm-way-1442313894,"Unnamed playground at 1.39945, 103.88049",unnamed
osm_unnamed,osm-way-1442313895,"Unnamed playground at 1.40021, 103.88053",,Unnamed playground,1.40021146,103.88052808,69.81355534232594,70 sqm,Pocket,,North,"1.400211, 103.880528",,,osm-way-1442313895,"Unnamed playground at 1.40021, 103.88053",unnamed
osm_unnamed,osm-way-1442423808,"Unnamed playground at 1.32692, 103.92102",,Unnamed playground,1.3269150833333334,103.92102279999999,162.50329451170794,163 sqm,Pocket,,East,"1.326915, 103.921023",,,osm-way-1442423808,"Unnamed playground at 1.32692, 103.92102",unnamed
osm_unnamed,osm-way-1442423809,"Unnamed playground at 1.32728, 103.92070",,Unnamed playground,1.3272817142857143,103.92069627142857,176.22000143876426,176 sqm,Pocket,,East,"1.327282, 103.920696",,,osm-way-1442423809,"Unnamed playground at 1.32728, 103.92070",unnamed
osm_unnamed,osm-way-1442431738,"Unnamed playground at 1.31986, 103.74342",,Unnamed playground,1.319860365384615,103.74341552179484,177.6921122068367,178 sqm,Pocket,,West,"1.319860, 103.743416",,,osm-way-1442431738,"Unnamed playground at 1.31986, 103.74342",unnamed
osm_unnamed,osm-way-1442431739,"Unnamed playground at 1.31974, 103.74345",,Unnamed playground,1.3197385657894734,103.74345341578946,36.61021570405167,37 sqm,Pocket,,West,"1.319739, 103.743453",,,osm-way-1442431739,"Unnamed playground at 1.31974, 103.74345",unnamed
osm_unnamed,osm-way-1442431740,"Unnamed playground at 1.31974, 103.74338",,Unnamed playground,1.3197365854166665,103.74338267916669,145.76248858735127,146 sqm,Pocket,,West,"1.319737, 103.743383",,,osm-way-1442431740,"Unnamed playground at 1.31974, 103.74338",unnamed
osm_unnamed,osm-way-1442600359,"Unnamed playground at 1.41749, 103.82903",,Unnamed playground,1.417493105882353,103.8290287117647,162.15364154180344,162 sqm,Pocket,,North,"1.417493, 103.829029",,,osm-way-1442600359,"Unnamed playground at 1.41749, 103.82903",unnamed
osm_unnamed,osm-way-1442600360,"Unnamed playground at 1.41859, 103.82918",,Unnamed playground,1.4185853560000004,103.82917614800003,276.06546461874166,276 sqm,Pocket,,North,"1.418585, 103.829176",,,osm-way-1442600360,"Unnamed playground at 1.41859, 103.82918",unnamed
osm_unnamed,osm-way-1442600361,"Unnamed playground at 1.41797, 103.82935",,Unnamed playground,1.4179688454545454,103.8293526090909,333.9711977314232,334 sqm,Pocket,,North,"1.417969, 103.829353",,,osm-way-1442600361,"Unnamed playground at 1.41797, 103.82935",unnamed
osm_unnamed,osm-way-1442778740,"Unnamed playground at 1.28469, 103.81680",,Unnamed playground,1.28469332,103.81680308,77.10745335297436,77 sqm,Pocket,,South,"1.284693, 103.816803",,,osm-way-1442778740,"Unnamed playground at 1.28469, 103.81680",unnamed
osm_unnamed,osm-way-1442778742,"Unnamed playground at 1.28560, 103.81726",,Unnamed playground,1.28560078,103.81725893999999,75.8049218734499,76 sqm,Pocket,,South,"1.285601, 103.817259",,,osm-way-1442778742,"Unnamed playground at 1.28560, 103.81726",unnamed
osm_unnamed,osm-way-1443178281,"Unnamed playground at 1.34589, 103.84921",,Unnamed playground,1.3458940285714287,103.84920616428573,120.41007370930808,120 sqm,Pocket,,Central,"1.345894, 103.849206",,,osm-way-1443178281,"Unnamed playground at 1.34589, 103.84921",unnamed
osm_unnamed,osm-way-1443178282,"Unnamed playground at 1.34591, 103.84947",,Unnamed playground,1.3459069499999994,103.8494675875,129.10129693253776,129 sqm,Pocket,,Central,"1.345907, 103.849468",,,osm-way-1443178282,"Unnamed playground at 1.34591, 103.84947",unnamed
osm_unnamed,osm-way-1443261562,"Unnamed playground at 1.35650, 103.88942",,Unnamed playground,1.35650198,103.88942391999998,185.04016670729632,185 sqm,Pocket,,East,"1.356502, 103.889424",,,osm-way-1443261562,"Unnamed playground at 1.35650, 103.88942",unnamed
osm_unnamed,osm-way-1443443554,"Unnamed playground at 1.29563, 103.80893",,Unnamed playground,1.295627942105263,103.80893261578947,66.74343894810049,67 sqm,Pocket,,South,"1.295628, 103.808933",,,osm-way-1443443554,"Unnamed playground at 1.29563, 103.80893",unnamed
osm_unnamed,osm-way-1443969976,"Unnamed playground at 1.32396, 103.90911",,Unnamed playground,1.3239637555555557,103.90910761111111,58.363067033953214,58 sqm,Pocket,,East,"1.323964, 103.909108",,,osm-way-1443969976,"Unnamed playground at 1.32396, 103.90911",unnamed
osm_unnamed,osm-way-1444277111,"Unnamed playground at 1.40383, 103.89924",,Unnamed playground,1.403833827777778,103.89923925555553,203.9286711918624,204 sqm,Pocket,,East,"1.403834, 103.899239",,,osm-way-1444277111,"Unnamed playground at 1.40383, 103.89924",unnamed
osm_unnamed,osm-way-1444277114,"Unnamed playground at 1.40457, 103.89917",,Unnamed playground,1.404574287179487,103.89917188461537,459.75377256954545,460 sqm,Pocket,,East,"1.404574, 103.899172",,,osm-way-1444277114,"Unnamed playground at 1.40457, 103.89917",unnamed
osm_unnamed,osm-way-1444277115,"Unnamed playground at 1.40468, 103.89898",,Unnamed playground,1.40467543,103.89897794999999,34.68474501184128,35 sqm,Pocket,,East,"1.404675, 103.898978",,,osm-way-1444277115,"Unnamed playground at 1.40468, 103.89898",unnamed
osm_unnamed,osm-way-1444302785,"Unnamed playground at 1.40389, 103.89792",,Unnamed playground,1.4038932294117645,103.89792485294116,246.25341088603457,246 sqm,Pocket,,East,"1.403893, 103.897925",,,osm-way-1444302785,"Unnamed playground at 1.40389, 103.89792",unnamed
osm_unnamed,osm-way-1444468977,"Unnamed playground at 1.39252, 103.87109",,Unnamed playground,1.39252213125,103.87108523750001,144.16215185130758,144 sqm,Pocket,,North,"1.392522, 103.871085",,,osm-way-1444468977,"Unnamed playground at 1.39252, 103.87109",unnamed
osm_unnamed,osm-way-1444468978,"Unnamed playground at 1.39246, 103.87119",,Unnamed playground,1.3924627944444445,103.87118505000001,128.84360317497297,129 sqm,Pocket,,North,"1.392463, 103.871185",,,osm-way-1444468978,"Unnamed playground at 1.39246, 103.87119",unnamed
osm_unnamed,osm-way-1444468992,"Unnamed playground at 1.39183, 103.87033",,Unnamed playground,1.3918263066666667,103.87032735333335,149.26877211752293,149 sqm,Pocket,,North,"1.391826, 103.870327",,,osm-way-1444468992,"Unnamed playground at 1.39183, 103.87033",unnamed
osm_unnamed,osm-way-1444468994,"Unnamed playground at 1.39187, 103.87019",,Unnamed playground,1.3918689350000002,103.87019308499998,70.52911719299738,71 sqm,Pocket,,North,"1.391869, 103.870193",,,osm-way-1444468994,"Unnamed playground at 1.39187, 103.87019",unnamed
osm_unnamed,osm-way-1444534860,"Unnamed playground at 1.39312, 103.87191",,Unnamed playground,1.3931236142857144,103.87190744285714,104.9114054748434,105 sqm,Pocket,,North,"1.393124, 103.871907",,,osm-way-1444534860,"Unnamed playground at 1.39312, 103.87191",unnamed
osm_unnamed,osm-way-1444534861,"Unnamed playground at 1.39314, 103.87178",,Unnamed playground,1.3931412545454545,103.8717814818182,55.540561290355896,56 sqm,Pocket,,North,"1.393141, 103.871781",,,osm-way-1444534861,"Unnamed playground at 1.39314, 103.87178",unnamed
osm_unnamed,osm-way-1444534863,"Unnamed playground at 1.39447, 103.87044",,Unnamed playground,1.3944740809523812,103.8704443142857,143.7430057032128,144 sqm,Pocket,,North,"1.394474, 103.870444",,,osm-way-1444534863,"Unnamed playground at 1.39447, 103.87044",unnamed
osm_unnamed,osm-way-1444534869,"Unnamed playground at 1.39374, 103.87065",,Unnamed playground,1.3937408625,103.87065289375002,123.92583139027738,124 sqm,Pocket,,North,"1.393741, 103.870653",,,osm-way-1444534869,"Unnamed playground at 1.39374, 103.87065",unnamed
osm_unnamed,osm-way-1444534870,"Unnamed playground at 1.39357, 103.87062",,Unnamed playground,1.3935694588235294,103.87062231764705,108.07708327889945,108 sqm,Pocket,,North,"1.393569, 103.870622",,,osm-way-1444534870,"Unnamed playground at 1.39357, 103.87062",unnamed
osm_unnamed,osm-way-1444534871,"Unnamed playground at 1.39358, 103.87046",,Unnamed playground,1.3935809000000001,103.87046337058823,129.6924122071726,130 sqm,Pocket,,North,"1.393581, 103.870463",,,osm-way-1444534871,"Unnamed playground at 1.39358, 103.87046",unnamed
osm_unnamed,osm-way-1444583068,"Unnamed playground at 1.35264, 103.85048",,Unnamed playground,1.3526394,103.85048124,105.84568962963922,106 sqm,Pocket,,Central,"1.352639, 103.850481",,,osm-way-1444583068,"Unnamed playground at 1.35264, 103.85048",unnamed
osm_unnamed,osm-way-1444645240,"Unnamed playground at 1.34914, 103.84881",,Unnamed playground,1.3491427666666667,103.84880940000001,380.99232077006377,381 sqm,Pocket,,Central,"1.349143, 103.848809",,,osm-way-1444645240,"Unnamed playground at 1.34914, 103.84881",unnamed
osm_unnamed,osm-way-1444645241,"Unnamed playground at 1.34902, 103.84945",,Unnamed playground,1.3490162266666668,103.84944588000002,141.7134764260733,142 sqm,Pocket,,Central,"1.349016, 103.849446",,,osm-way-1444645241,"Unnamed playground at 1.34902, 103.84945",unnamed
osm_unnamed,osm-way-1444645242,"Unnamed playground at 1.34885, 103.84941",,Unnamed playground,1.34884542,103.84940988000001,62.06024590382633,62 sqm,Pocket,,Central,"1.348845, 103.849410",,,osm-way-1444645242,"Unnamed playground at 1.34885, 103.84941",unnamed
osm_unnamed,osm-way-1444664429,"Unnamed playground at 1.34847, 103.85110",,Unnamed playground,1.34846654,103.85110402000001,137.5254412224136,138 sqm,Pocket,,Central,"1.348467, 103.851104",,,osm-way-1444664429,"Unnamed playground at 1.34847, 103.85110",unnamed
osm_unnamed,osm-way-1444664440,"Unnamed playground at 1.35003, 103.85195",,Unnamed playground,1.35003084,103.8519468,96.89105871297653,97 sqm,Pocket,,Central,"1.350031, 103.851947",,,osm-way-1444664440,"Unnamed playground at 1.35003, 103.85195",unnamed
osm_unnamed,osm-way-1444664441,"Unnamed playground at 1.34995, 103.85232",,Unnamed playground,1.34994668,103.85231739999999,96.87252066757297,97 sqm,Pocket,,Central,"1.349947, 103.852317",,,osm-way-1444664441,"Unnamed playground at 1.34995, 103.85232",unnamed
osm_unnamed,osm-way-1444664442,"Unnamed playground at 1.34992, 103.85246",,Unnamed playground,1.34992402,103.85245826,110.13226458735728,110 sqm,Pocket,,Central,"1.349924, 103.852458",,,osm-way-1444664442,"Unnamed playground at 1.34992, 103.85246",unnamed
osm_unnamed,osm-way-1444664461,"Unnamed playground at 1.34953, 103.85203",,Unnamed playground,1.3495339,103.85203482,249.61779907981128,250 sqm,Pocket,,Central,"1.349534, 103.852035",,,osm-way-1444664461,"Unnamed playground at 1.34953, 103.85203",unnamed
osm_unnamed,osm-way-1444668471,"Unnamed playground at 1.34822, 103.85016",,Unnamed playground,1.34821504,103.85016040000001,104.43871315051652,104 sqm,Pocket,,Central,"1.348215, 103.850160",,,osm-way-1444668471,"Unnamed playground at 1.34822, 103.85016",unnamed
osm_unnamed,osm-way-1444668488,"Unnamed playground at 1.34837, 103.85169",,Unnamed playground,1.34837278,103.85168844,78.03014273731779,78 sqm,Pocket,,Central,"1.348373, 103.851688",,,osm-way-1444668488,"Unnamed playground at 1.34837, 103.85169",unnamed
osm_unnamed,osm-way-1444719450,"Unnamed playground at 1.34700, 103.85394",,Unnamed playground,1.3469964714285714,103.85393911428571,114.31335913545843,114 sqm,Pocket,,Central,"1.346996, 103.853939",,,osm-way-1444719450,"Unnamed playground at 1.34700, 103.85394",unnamed
osm_unnamed,osm-way-1444719454,"Unnamed playground at 1.34829, 103.85402",,Unnamed playground,1.34828702,103.85402400666666,92.9542965317498,93 sqm,Pocket,,Central,"1.348287, 103.854024",,,osm-way-1444719454,"Unnamed playground at 1.34829, 103.85402",unnamed
osm_unnamed,osm-way-1444977674,"Unnamed playground at 1.31366, 103.84692",,Unnamed playground,1.3136576833333333,103.84692095000001,176.79526300225615,177 sqm,Pocket,,South,"1.313658, 103.846921",,,osm-way-1444977674,"Unnamed playground at 1.31366, 103.84692",unnamed
osm_unnamed,osm-way-1446016995,"Unnamed playground at 1.34531, 103.85352",,Unnamed playground,1.345311014285714,103.85351857142857,173.02154876762404,173 sqm,Pocket,,Central,"1.345311, 103.853519",,,osm-way-1446016995,"Unnamed playground at 1.34531, 103.85352",unnamed
osm_unnamed,osm-way-1446017016,"Unnamed playground at 1.34476, 103.85370",,Unnamed playground,1.3447643,103.85370398,116.26321761553056,116 sqm,Pocket,,Central,"1.344764, 103.853704",,,osm-way-1446017016,"Unnamed playground at 1.34476, 103.85370",unnamed
osm_unnamed,osm-way-1446526445,"Unnamed playground at 1.34145, 103.85708",,Unnamed playground,1.34145304,103.85707843999998,247.59563011544148,248 sqm,Pocket,,Central,"1.341453, 103.857078",,,osm-way-1446526445,"Unnamed playground at 1.34145, 103.85708",unnamed
osm_unnamed,osm-way-1447169090,"Unnamed playground at 1.39769, 103.91555",,Unnamed playground,1.397691115,103.915545655,245.91785250038623,246 sqm,Pocket,,East,"1.397691, 103.915546",,,osm-way-1447169090,"Unnamed playground at 1.39769, 103.91555",unnamed
osm_unnamed,osm-way-1448366268,"Unnamed playground at 1.31956, 103.75824",,Unnamed playground,1.319556823076923,103.75823834615382,191.90977755305857,192 sqm,Pocket,,West,"1.319557, 103.758238",,,osm-way-1448366268,"Unnamed playground at 1.31956, 103.75824",unnamed
osm_unnamed,osm-way-1448493750,"Unnamed playground at 1.33686, 103.70075",,Unnamed playground,1.3368594461538459,103.70075230769231,160.40386772444035,160 sqm,Pocket,,West,"1.336859, 103.700752",,,osm-way-1448493750,"Unnamed playground at 1.33686, 103.70075",unnamed
osm_unnamed,osm-way-1449301703,"Unnamed playground at 1.35912, 103.95599",,Unnamed playground,1.35912295,103.95598689999998,76.63641785176027,77 sqm,Pocket,,East,"1.359123, 103.955987",,,osm-way-1449301703,"Unnamed playground at 1.35912, 103.95599",unnamed
osm_unnamed,osm-way-1449301725,"Unnamed playground at 1.35979, 103.95723",,Unnamed playground,1.3597899400000002,103.9572285,212.58333033979727,213 sqm,Pocket,,East,"1.359790, 103.957228",,,osm-way-1449301725,"Unnamed playground at 1.35979, 103.95723",unnamed
osm_unnamed,osm-way-1449320557,"Unnamed playground at 1.42964, 103.85003",,Unnamed playground,1.4296361,103.85002556666667,76.86198788835057,77 sqm,Pocket,,North,"1.429636, 103.850026",,,osm-way-1449320557,"Unnamed playground at 1.42964, 103.85003",unnamed
osm_unnamed,osm-way-1449320562,"Unnamed playground at 1.42971, 103.85098",,Unnamed playground,1.4297097636363638,103.8509831,120.76438493431543,121 sqm,Pocket,,North,"1.429710, 103.850983",,,osm-way-1449320562,"Unnamed playground at 1.42971, 103.85098",unnamed
osm_unnamed,osm-way-1449320563,"Unnamed playground at 1.42963, 103.85075",,Unnamed playground,1.4296344083333332,103.85074889166667,109.47912719809327,109 sqm,Pocket,,North,"1.429634, 103.850749",,,osm-way-1449320563,"Unnamed playground at 1.42963, 103.85075",unnamed
osm_unnamed,osm-way-1449320574,"Unnamed playground at 1.42944, 103.85125",,Unnamed playground,1.4294437941176472,103.85124507058823,256.8872785934964,257 sqm,Pocket,,North,"1.429444, 103.851245",,,osm-way-1449320574,"Unnamed playground at 1.42944, 103.85125",unnamed
osm_unnamed,osm-way-1449320575,"Unnamed playground at 1.42923, 103.85137",,Unnamed playground,1.4292272571428573,103.85136555000001,150.28024312450322,150 sqm,Pocket,,North,"1.429227, 103.851366",,,osm-way-1449320575,"Unnamed playground at 1.42923, 103.85137",unnamed
osm_unnamed,osm-way-1449583452,"Unnamed playground at 1.43169, 103.84724",,Unnamed playground,1.43169167,103.84723998999998,118.12346143520134,118 sqm,Pocket,,North,"1.431692, 103.847240",,,osm-way-1449583452,"Unnamed playground at 1.43169, 103.84724",unnamed
osm_unnamed,osm-way-1449583453,"Unnamed playground at 1.43079, 103.84821",,Unnamed playground,1.43079325,103.84821406666664,388.27301574868375,388 sqm,Pocket,,North,"1.430793, 103.848214",,,osm-way-1449583453,"Unnamed playground at 1.43079, 103.84821",unnamed
osm_unnamed,osm-way-1449591373,"Unnamed playground at 1.39389, 103.87496",,Unnamed playground,1.3938938258620686,103.87496417068965,453.65617551447815,454 sqm,Pocket,,North,"1.393894, 103.874964",,,osm-way-1449591373,"Unnamed playground at 1.39389, 103.87496",unnamed
osm_unnamed,osm-way-1449609501,"Unnamed playground at 1.39694, 103.88041",,Unnamed playground,1.3969414200000003,103.88041211,488.03371782863536,488 sqm,Pocket,,North,"1.396941, 103.880412",,,osm-way-1449609501,"Unnamed playground at 1.39694, 103.88041",unnamed
osm_unnamed,osm-way-1449980860,"Unnamed playground at 1.36802, 103.87317",,Unnamed playground,1.3680207149999997,103.87316572250002,518.6851788861275,519 sqm,Pocket,,East,"1.368021, 103.873166",,,osm-way-1449980860,"Unnamed playground at 1.36802, 103.87317",unnamed
osm_unnamed,osm-way-1450188184,"Unnamed playground at 1.45021, 103.82683",,Unnamed playground,1.450214436363636,103.82682565454546,80.57274827659664,81 sqm,Pocket,,North,"1.450214, 103.826826",,,osm-way-1450188184,"Unnamed playground at 1.45021, 103.82683",unnamed
osm_unnamed,osm-way-1450188193,"Unnamed playground at 1.45128, 103.82791",,Unnamed playground,1.4512784999999995,103.82790575294119,392.73978101623504,393 sqm,Pocket,,North,"1.451278, 103.827906",,,osm-way-1450188193,"Unnamed playground at 1.45128, 103.82791",unnamed
osm_unnamed,osm-way-1450188194,"Unnamed playground at 1.45109, 103.82768",,Unnamed playground,1.4510889999999999,103.82767885714284,147.72965702005067,148 sqm,Pocket,,North,"1.451089, 103.827679",,,osm-way-1450188194,"Unnamed playground at 1.45109, 103.82768",unnamed
osm_unnamed,osm-way-1450188195,"Unnamed playground at 1.45093, 103.82756",,Unnamed playground,1.4509307000000002,103.82756393076923,56.13902033163043,56 sqm,Pocket,,North,"1.450931, 103.827564",,,osm-way-1450188195,"Unnamed playground at 1.45093, 103.82756",unnamed
osm_unnamed,osm-way-1451302188,"Unnamed playground at 1.39509, 103.90464",,Unnamed playground,1.395093309090909,103.90463725454546,101.07060560401301,101 sqm,Pocket,,East,"1.395093, 103.904637",,,osm-way-1451302188,"Unnamed playground at 1.39509, 103.90464",unnamed
osm_unnamed,osm-way-1452946597,"Unnamed playground at 1.41792, 103.90094",,Unnamed playground,1.4179166875,103.90093622500001,216.03263225233496,216 sqm,Pocket,,North,"1.417917, 103.900936",,,osm-way-1452946597,"Unnamed playground at 1.41792, 103.90094",unnamed
osm_unnamed,osm-way-1453060506,"Unnamed playground at 1.32190, 103.85549",,Unnamed playground,1.3219021500000003,103.85549458333332,95.69011681225541,96 sqm,Pocket,,Central,"1.321902, 103.855495",,,osm-way-1453060506,"Unnamed playground at 1.32190, 103.85549",unnamed
osm_unnamed,osm-way-1453298361,"Unnamed playground at 1.30358, 103.85047",,Unnamed playground,1.3035816,103.85046503999999,165.3465803525262,165 sqm,Pocket,,South,"1.303582, 103.850465",,,osm-way-1453298361,"Unnamed playground at 1.30358, 103.85047",unnamed
osm_unnamed,osm-way-1454099364,Unnamed playground at Toh Yi Drive,,Unnamed playground,1.3389576399999998,103.77537081999999,120.5274734055856,121 sqm,Pocket,Toh Yi Drive,Central,"1.338958, 103.775371",,,osm-way-1454099364,Unnamed playground at Toh Yi Drive,unnamed
osm_unnamed,osm-way-1454099381,"Unnamed playground at 1.33928, 103.77225",,Unnamed playground,1.33927804,103.77225109999999,107.7392280396681,108 sqm,Pocket,,West,"1.339278, 103.772251",,,osm-way-1454099381,"Unnamed playground at 1.33928, 103.77225",unnamed
osm_unnamed,osm-way-1454152660,"Unnamed playground at 1.39375, 103.91452",,Unnamed playground,1.3937501714285712,103.91451525714285,103.22673916232122,103 sqm,Pocket,,East,"1.393750, 103.914515",,,osm-way-1454152660,"Unnamed playground at 1.39375, 103.91452",unnamed
osm_unnamed,osm-way-1454442743,"Unnamed playground at 1.33561, 103.84968",,Unnamed playground,1.3356084250000002,103.84968008124999,323.1707645086589,323 sqm,Pocket,,Central,"1.335608, 103.849680",,,osm-way-1454442743,"Unnamed playground at 1.33561, 103.84968",unnamed
osm_unnamed,osm-way-1454452252,"Unnamed playground at 1.33379, 103.87907",,Unnamed playground,1.3337926799999997,103.87907419999999,226.0663804674889,226 sqm,Pocket,,East,"1.333793, 103.879074",,,osm-way-1454452252,"Unnamed playground at 1.33379, 103.87907",unnamed
osm_unnamed,osm-way-1454453734,"Unnamed playground at 1.39636, 103.88994",,Unnamed playground,1.3963648066666667,103.88993898000003,117.64770406695337,118 sqm,Pocket,,East,"1.396365, 103.889939",,,osm-way-1454453734,"Unnamed playground at 1.39636, 103.88994",unnamed
osm_unnamed,osm-way-1454453735,"Unnamed playground at 1.39628, 103.89004",,Unnamed playground,1.3962816117647059,103.89004132941176,165.18490354945482,165 sqm,Pocket,,East,"1.396282, 103.890041",,,osm-way-1454453735,"Unnamed playground at 1.39628, 103.89004",unnamed
osm_unnamed,osm-way-1454461071,"Unnamed playground at 1.36350, 103.89165",,Unnamed playground,1.36349568,103.89165148,209.0994059144309,209 sqm,Pocket,,East,"1.363496, 103.891651",,,osm-way-1454461071,"Unnamed playground at 1.36350, 103.89165",unnamed
osm_unnamed,osm-way-1454461079,"Unnamed playground at 1.36503, 103.89081",,Unnamed playground,1.3650308,103.89081192,155.58146393326953,156 sqm,Pocket,,East,"1.365031, 103.890812",,,osm-way-1454461079,"Unnamed playground at 1.36503, 103.89081",unnamed
osm_unnamed,osm-way-1454491999,"Unnamed playground at 1.36766, 103.88893",,Unnamed playground,1.36765716,103.8889342,214.59380430702882,215 sqm,Pocket,,East,"1.367657, 103.888934",,,osm-way-1454491999,"Unnamed playground at 1.36766, 103.88893",unnamed
osm_unnamed,osm-way-1454668174,"Unnamed playground at 1.37883, 103.94093",,Unnamed playground,1.37882922,103.94093222,381.910723901942,382 sqm,Pocket,,East,"1.378829, 103.940932",,,osm-way-1454668174,"Unnamed playground at 1.37883, 103.94093",unnamed
osm_unnamed,osm-way-1455413195,"Unnamed playground at 1.41902, 103.83531",,Unnamed playground,1.4190228599999999,103.83531148,401.2267013925062,401 sqm,Pocket,,North,"1.419023, 103.835311",,,osm-way-1455413195,"Unnamed playground at 1.41902, 103.83531",unnamed
osm_unnamed,osm-way-1455433627,"Unnamed playground at 1.32053, 103.75414",,Unnamed playground,1.3205273300000002,103.75413667000001,207.21554662643277,207 sqm,Pocket,,West,"1.320527, 103.754137",,,osm-way-1455433627,"Unnamed playground at 1.32053, 103.75414",unnamed
osm_unnamed,osm-way-1460006174,"Unnamed playground at 1.44270, 103.79557",,Unnamed playground,1.4426980999999999,103.79557272,174.96931890630742,175 sqm,Pocket,,North,"1.442698, 103.795573",,,osm-way-1460006174,"Unnamed playground at 1.44270, 103.79557",unnamed
osm_unnamed,osm-way-1460205354,"Unnamed playground at 1.36150, 103.74577",,Unnamed playground,1.36149569,103.74577279500002,119.36387940681009,119 sqm,Pocket,,West,"1.361496, 103.745773",,,osm-way-1460205354,"Unnamed playground at 1.36150, 103.74577",unnamed
osm_unnamed,osm-way-1460205363,"Unnamed playground at 1.36541, 103.74539",,Unnamed playground,1.36541474,103.74538844000001,314.33633724976835,314 sqm,Pocket,,West,"1.365415, 103.745388",,,osm-way-1460205363,"Unnamed playground at 1.36541, 103.74539",unnamed
osm_unnamed,osm-way-1460205368,"Unnamed playground at 1.36336, 103.74650",,Unnamed playground,1.3633642428571429,103.74650201428571,183.56974972499643,184 sqm,Pocket,,West,"1.363364, 103.746502",,,osm-way-1460205368,"Unnamed playground at 1.36336, 103.74650",unnamed
osm_unnamed,osm-way-1460205369,"Unnamed playground at 1.36340, 103.74670",,Unnamed playground,1.3634040692307692,103.7467007,155.84664812069693,156 sqm,Pocket,,West,"1.363404, 103.746701",,,osm-way-1460205369,"Unnamed playground at 1.36340, 103.74670",unnamed
osm_unnamed,osm-way-1460205370,"Unnamed playground at 1.36513, 103.74634",,Unnamed playground,1.3651257857142856,103.74634345714287,162.79611094212243,163 sqm,Pocket,,West,"1.365126, 103.746343",,,osm-way-1460205370,"Unnamed playground at 1.36513, 103.74634",unnamed
osm_unnamed,osm-way-1460708720,"Unnamed playground at 1.40194, 103.89848",,Unnamed playground,1.4019437,103.89847886,226.43758060408226,226 sqm,Pocket,,East,"1.401944, 103.898479",,,osm-way-1460708720,"Unnamed playground at 1.40194, 103.89848",unnamed
osm_unnamed,osm-way-1460708723,"Unnamed playground at 1.40016, 103.89929",,Unnamed playground,1.4001550777777778,103.8992874,680.5983884419628,681 sqm,Pocket,,East,"1.400155, 103.899287",,,osm-way-1460708723,"Unnamed playground at 1.40016, 103.89929",unnamed
osm_unnamed,osm-way-1463420196,"Unnamed playground at 1.43722, 103.83137",,Unnamed playground,1.4372163999999998,103.83137333333333,116.66575530701229,117 sqm,Pocket,,North,"1.437216, 103.831373",,,osm-way-1463420196,"Unnamed playground at 1.43722, 103.83137",unnamed
osm_unnamed,osm-way-1463750257,"Unnamed playground at 1.37563, 103.74289",,Unnamed playground,1.3756253545454544,103.74289104545454,212.64663666302948,213 sqm,Pocket,,West,"1.375625, 103.742891",,,osm-way-1463750257,"Unnamed playground at 1.37563, 103.74289",unnamed
osm_unnamed,osm-way-1463943118,"Unnamed playground at 1.37830, 103.90430",,Unnamed playground,1.3782951714285712,103.90429962857142,154.95879435578897,155 sqm,Pocket,,East,"1.378295, 103.904300",,,osm-way-1463943118,"Unnamed playground at 1.37830, 103.90430",unnamed
osm_unnamed,osm-way-1465072239,"Unnamed playground at 1.44592, 103.77157",,Unnamed playground,1.4459181952380953,103.77157033809524,133.21052560976722,133 sqm,Pocket,,North,"1.445918, 103.771570",,,osm-way-1465072239,"Unnamed playground at 1.44592, 103.77157",unnamed
osm_unnamed,osm-way-1465794914,"Unnamed playground at 1.30982, 103.91554",,Unnamed playground,1.30981894,103.91554355999999,37.402894247905124,37 sqm,Pocket,,East,"1.309819, 103.915544",,,osm-way-1465794914,"Unnamed playground at 1.30982, 103.91554",unnamed
osm_unnamed,osm-way-1465799587,"Unnamed playground at 1.32158, 103.76502",,Unnamed playground,1.3215834599999998,103.76502488000001,466.6262431774934,467 sqm,Pocket,,West,"1.321583, 103.765025",,,osm-way-1465799587,"Unnamed playground at 1.32158, 103.76502",unnamed
